artist_name,description,artist_description,title,region,machine_tags,user_tags,image_url,thumbnail,permalink,user_superclusters_formatted,user_superclusters_no_scores,user_superclusters_sum_of_scores,user_clusters_formatted,user_clusters_no_scores,user_clusters_sum_of_scores,machine_superclusters_formatted,machine_superclusters_no_scores,machine_superclusters_sum_of_scores,machine_clusters_formatted,machine_clusters_no_scores,machine_clusters_sum_of_scores,superclusters_fmeasure,clusters_fmeasure
Jeff Burton,"In Eniko Mihalik (2012), the camera captures a glimpse of the eponymous Hungarian model as seen through a rearview mirror. They are both two examples of the artist’s many enigmatic photographs of models, actors, musicians, and other powerful figures rooted in the celebrity-driven culture of Los Angeles. Catching a glimpse of the model, the viewer enters into the world of the celebrity. This photograph makes us question what are we are looking at (and why we are present in) this seemingly ordinary situation. Burton employs soft light to emphasize the woman’s ideal beauty while problematizing the situation that affords the viewer this peek into her life. Like much of Burton’s work, Eniko Mihalik reflects both his experience as a commercial photographer and his interest in the voyeurism, desire, vulnerability, and power of the photographic act.",nbsp;,Eniko Mihalik,Americas,"['model.n.01', 'situation.n.01', 'spectator.n.01', 'ordinary.a.01', 'soft.a.01', 'los_angeles.n.01', 'mirror.n.01', 'actor.n.01', 'photograph.n.01', 'desire.n.01', 'photographer.n.01', 'woman.n.01', 'power.n.01', 'photographic.a.01', 'light.n.01', 'experience.n.01', 'culture.n.01', 'figure.n.01', 'camera.n.01', 'life.n.01']","['celebrity.n.01', 'voyeurism.n.01', 'mirror.n.01', 'desire.n.02', 'light.n.07', 'power.n.01']",https://kadist.org/wp-content/uploads/2016/04/jeff_burton_eniko_mihalik_2012_web.jpg,https://kadist.org/wp-content/uploads/2016/04/jeff_burton_eniko_mihalik_2012_web-230x300.jpg,https://kadist.org/work/eniko-mihalik/,"['Cultural/4.980392156862744', 'Individual_Personal/3.5999999999999996', 'Politics/3.4116550116550117']","['Cultural', 'Individual_Personal', 'Politics']",11.992047168517754,"['Technology/3.980392156862745', 'Power/2.511655011655012', 'Materiality/1.6333333333333333']","['Technology', 'Power', 'Materiality']",8.12538050185109,"['Individual_Personal/22.821387109622414', 'Cultural/13.835784313725494', 'Material_Physical/9.8175465057818']","['Individual_Personal', 'Cultural', 'Material_Physical']",46.4747179291297,"['Emotion/13.181618381618385', 'Technology/3.980392156862745', 'Urbanization/3.595591542959964']","['Emotion', 'Technology', 'Urbanization']",20.757602081441092,0.6666666666666666,0.3333333333333333
Kori Newkirk,"LAB (2013) conjures the body as the trace of a sooty hand appears, spectrally, on a crumpled paper towel. His photograph of this throwaway object calls back the body, and the handprint is in fact his own right hand; thus the piece can function as a self-portrait of the artist, in an ironic twist on the art historical genre.","Kori Newkirk received his MFA from the University of California at Irvine, and is a visual artist working in mixed media and installation. Capturing imprints, fragments, fluids, or single parts, Newkirk manifests an interest in the traces of his own presence and existence. His photographs are often exhibited as components of installations, existing in conversation with his sculptures.",LAB,Americas,"['hand.n.01', 'body.n.01', 'trace.n.01', 'historical.a.01', 'paper.n.01', 'object.n.01', 'piece.n.01', 'photograph.n.01']","['trace.n.02', 'self-portrait.n.01', 'rubbish.n.01', 'hand.n.01', 'soot.v.01', 'body_part.n.01']",https://kadist.org/wp-content/uploads/2016/04/kori_newkirk_lab_copy.jpg,https://kadist.org/wp-content/uploads/2016/04/kori_newkirk_lab_copy-216x300.jpg,https://kadist.org/work/lab/,"['Individual_Personal/0.9523809523809523', 'Material_Physical/0.9333333333333333', 'Cultural/0.7777777777777778']","['Individual_Personal', 'Material_Physical', 'Cultural']",2.6634920634920634,"['Identity/0.9523809523809523', 'Environmental/0.9333333333333333', 'Media/0.7777777777777778']","['Identity', 'Environmental', 'Media']",2.6634920634920634,"['Material_Physical/9.741758241758243', 'Cultural/4.2553921568627455', 'Individual_Personal/1.7777777777777777']","['Material_Physical', 'Cultural', 'Individual_Personal']",15.774928176398767,"['Space/6.346153846153846', 'Arts/1.675', 'Design/1.6470588235294117']","['Space', 'Arts', 'Design']",9.668212669683257,1.0,0.0
Futurefarmers,"In 2011-12 the San Francisco-based collective Futurefarmers staged a 10-part series of conversations and collaborations with scientists, theorist, and philosophers inspired by Charles and Ray Eames’s film, Powers of Ten (1977). PoT was an IBM sponsored documentary that visualized the relative scale and limits of the known universe, both macro and microscopic, through a sequence of magnifications by 10-to-the-x-power. Using the picnic as human-scale index, Futurefarmers capture their meetings with scholars through audio, photography,  and then distributed the results publicly through a website and publication. Futurefarmers work closely with each scholar to visually represent ideas ranging from microbial ecology to astro-physics.","Futurefarmers is an international, trans-disciplinary network. Founded in 1995 as a design studio, it has (over the years) including artists, researchers, designers, farmers, scientists, engineers, and architects—all with a common interest in working together on deeply felt, long-term, field sensitive projects that defy current social, political and economic systems. Futurefarmers involves itself with critical issues of the land and the air, the sea and the seed, rooted in the transformative power of knowledge sharing. The group, which has nodes in Northern California and Belgium, often employs research-oriented workshops, games and participatory play as a means of engagement, education and collaboration.",A Variation on Powers of Ten,Americas,"['represent.v.01', 'documentary.a.01', 'collaboration.n.01', 'universe.n.01', 'sequence.n.01', 'scale.n.01', 'corporate.s.03', 'inspire.v.01', 'photography.n.01', 'power.n.01', 'idea.n.01', 'movie.n.01', 'series.n.01']","['microcosm.n.01', 'universe.n.01', 'revisit.v.01', 'ecology.n.01', 'record.v.01', 'conversation.n.01']",https://kadist.org/wp-content/uploads/2016/04/futurefarmers_powersof10.jpg,https://kadist.org/wp-content/uploads/2016/04/futurefarmers_powersof10-300x209.jpg,https://kadist.org/work/a-variation-on-powers-of-ten/,"['Material_Physical/11.771794871794874', 'Cultural/3.9340659340659343', 'Individual_Personal/3.2904761904761903']","['Material_Physical', 'Cultural', 'Individual_Personal']",18.996336996337,"['Space/6.679487179487179', 'Language/3.076923076923077', 'Environmental/1.9230769230769231']","['Space', 'Language', 'Environmental']",11.679487179487179,"['Individual_Personal/15.747619047619054', 'Cultural/13.661226784910998', 'Material_Physical/12.510256410256414']","['Individual_Personal', 'Cultural', 'Material_Physical']",41.919102242786465,"['Space/6.679487179487179', 'Values/5.12967032967033', 'Mind/5.107692307692307']","['Space', 'Values', 'Mind']",16.916849816849815,1.0,0.3333333333333333
Jennifer West,"Jennifer West is concerned with the everyday: our trivial daily obsessions and material motivations. West’s 16mm film, Dawn Surf Jellybowl approaches the question of what film can and cannot seek to capture—and takes it to a literal extreme. West’s work is what she calls a “direct film.” Exposing the film negatives to a myriad of liquids, materials, and manipulations (among them Tecate, sunscreen, the ocean surf, and a shark’s tooth), West’s film seeks to imprint the daily, material matter of California surf culture directly onto the surface of the celluloid.",,Dawn Surf Jellybowl,Americas,"['west.n.01', 'material.s.01', 'daily.s.01', 'movie.n.01', 'matter.n.01', 'direct.a.01', 'california.n.01', 'surface.n.01', 'question.n.01', 'culture.n.01', 'material.n.01']","['everyday.s.01', 'procedure.n.01', 'surfboard.v.01', 'material.n.01', 'limit.n.03', 'surface.n.01']",https://kadist.org/wp-content/uploads/2016/04/jw_2011_dawn_surf_jellybowl_1_web.jpg,https://kadist.org/wp-content/uploads/2016/04/jw_2011_dawn_surf_jellybowl_1_web-300x169.jpg,https://kadist.org/work/dawn-surf-jellybowl/,"['Cultural/12.670695970695975', 'Society/10.424542124542127', 'Politics/4.914285714285714']","['Cultural', 'Society', 'Politics']",28.009523809523817,"['Economy/4.028937728937729', 'Arts/3.9717948717948723', 'Spirituality/3.257142857142857']","['Economy', 'Arts', 'Spirituality']",11.257875457875457,"['Cultural/12.202869352869353', 'Material_Physical/8.286324786324787', 'Society/7.968919968919969']","['Cultural', 'Material_Physical', 'Society']",28.45811410811411,"['Land/5.594017094017094', 'Arts/5.028937728937729', 'Media/4.866239316239316']","['Land', 'Arts', 'Media']",15.489194139194138,0.6666666666666666,0.3333333333333333
Yael Bartana,"Yael Bartana’s video work A Declaration was shot in southern Tel Aviv, on the visible border between that city and Jaffa. It begins with the sound of waves and the image of the Israeli flag that fills the entire screen. This is followed by the whirring sounds of a helicopter. A young man in a white undershirt rows a boat carrying an olive tree in its place. With her camera work Bartana seems to flirt with 1930s Jewish National Fund (JNF) propaganda photography on the one hand, and with Leni Riefenstahl’s photographic technique, like the use of soft focus that distorts the perspective and vanishing point, on the other, A Declaration already attests to the action itself: on Andromeda’s Rock, Bartana replaces the Israeli flag with an olive tree. While this is indeed an act performed in a media context, it nevertheless takes place in the sphere of Israeli reality.  (exh.cat. Kunstverein in Hamburg, Hatje Cantz, 2007, p. 93)","The work of Yael Bartana investigates the imagination and imagery of identity and the politics of national memory and identity. Her interest in understanding and examining national statehood stems from being born in Israel, and being surrounded by the perpetual production of collective national identity. After completing her studies, Bartana undertook what she called ‘amateur anthropological’ research into ritual and myth making to take a critical perspective towards her own history and nationality. As a result of her politically charged practice that often deals with Jewish identity in Israel and abroad, she has garnered significant criticism, notably being labeled as anti-Zionist and a self-hating Jew. Despite this criticism, Bartana believes that, through her work as an artist, exploring both political statehood and religious and political diaspora, she is responsible for addressing these issues. Bartana believes that growing up in such a politically charged state requires artists to become either political artists, or escapists.",A Declaration,Middle East & Africa,"['flag.n.01', 'tree.n.01', 'sound.n.01', 'technique.n.01', 'wave.n.01', 'soft.a.01', 'perform.v.01', 'entire.s.01', 'boundary_line.n.01', 'shoot.v.01', 'rock.n.01', 'visible.a.01', 'screen.n.01', 'photography.n.01', 'hand.n.01', 'action.n.01', 'medium.n.01', 'white.a.01', 'photographic.a.01', 'context.n.01', 'world.n.03', 'position.n.03', 'camera.n.01', 'city.n.01', 'video.n.01']","['coexistence.n.01', 'olive_tree.n.01', 'zionism.n.01', 'armistice.n.01', 'heterogeneity.n.01', 'peace.n.01']",https://kadist.org/wp-content/uploads/2016/04/Yael-Bartana_A-Declaration_tree_site.jpg,https://kadist.org/wp-content/uploads/2016/04/Yael-Bartana_A-Declaration_tree_site-300x225.jpg,https://kadist.org/work/a-declaration/,"['Individual_Personal/3.213675213675214', 'Material_Physical/2.435897435897436', 'Society/1.6387959866220736']","['Individual_Personal', 'Material_Physical', 'Society']",7.288368636194724,"['Materiality/2.435897435897436', 'Colonization/0.8695652173913043', 'Body/0.8333333333333334']","['Materiality', 'Colonization', 'Body']",4.138795986622074,"['Cultural/25.6448079096686', 'Material_Physical/17.840673705379594', 'Politics/16.352828054298648']","['Cultural', 'Material_Physical', 'Politics']",59.83830966934684,"['Space/7.969683257918551', 'Media/7.531108597285066', 'Arts/6.04553691922113']","['Space', 'Media', 'Arts']",21.546328774424747,0.3333333333333333,0.0
Mark Leckey,"In Made In Heaven, we are face to face with a sculptural apparition, a divine visitation in the artist’s studio. It isn’t just any object, but an iconic sculpture of the end of the 20th century: Jeff Koons’ Bunny.  One key question in this work is of course the construction of images, but there is also the question of sculpture, of the passage from two-dimensionality to three-dimensionality. The reason for using the moving image, above all theoretical, is also part of interrogation regarding the material construction of images. For this film, he remakes Koons’s sculpture in order to be able to experiment himself in his studio. One can discern the contours of his studio and sometimes his presence in a lot of his videos. With reference to Marcel Duchamp, he wants to create the ultimate Machine Célibataire (Bachelor Machine), by producing nothing other than itself in reference to the self- reflexivity of Pop.  The Bunny is a sculptural form in space which also produces images. It is obvious that we are in an image which is entirely constructed since it is impossible to film the object without having, at a certain point, the reflection of the camera on the steel surface. Mark Leckey is interested in the possibilities of new technologies and places at the heart of his practice the revelation of a sensitive and quasi-magical world. The film loop (which only lasts 2mn) places the spectator in a completely hypnotic state.","Mark Leckey became know in the 1990s with a cult film Fiorucci Made Me Hardcore about English clubs since the early 1970s. Rather like Jeremy Deller, his work at the time was a mixture of Pop culture and counter-culture. In fact a constant in his work is an interest in the icons of our visual culture. In Felix Gets Broadcasted, he became interested in Felix The Cat who was first of all present at the beginning of the 20th century in over 250 newspapers and was the first character to benefit from TV transmission in 1928 in New York. This is the story of a cartoon hero and his successful conversion from cinema to the written press and then to TV, before being integrated into the art system. Mark Leckey is of the same generation as Damien Hirst but has had a very different career path. He was part of an alternative music band and is currently professor of the history of cinema in Frankfurt. He won the Turner Prize in 2008.  Mark Leckey was born in Birkenhead, UK . He lives and works in London.",Made in Heaven,Europe,"['studio.n.01', 'machine.n.01', 'sculptural.a.01', 'construction.n.01', 'sculpture.n.01', 'mention.n.01', 'question.n.01', 'movie.n.01', 'image.n.01', 'technology.n.01', 'material.s.01', 'mark.n.01', 'batch.n.02', 'steel.n.01', 'century.n.01', 'passage.n.01', 'iconic.a.01', 'possibility.n.01', 'contemplation.n.02', 'surface.n.01', 'construct.v.01', 'presence.n.01', 'practice.n.01', 'cardinal.s.01', 'camera.n.01']","['dimensionality.n.01', 'pop_art.n.01', 'iconography.n.01', 'bunny.n.02', 'apparition.n.01', 'duchamp.n.01']",https://kadist.org/wp-content/uploads/2016/04/img-556.jpg,https://kadist.org/wp-content/uploads/2016/04/img-556-300x246.jpg,https://kadist.org/work/made-in-heaven/,"['Cultural/4.087418300653594', 'Individual_Personal/1.6656346749226005']","['Cultural', 'Individual_Personal']",5.753052975576194,"['Design/2.388888888888889', 'Media/0.875', 'Identity/0.8421052631578947']","['Design', 'Media', 'Identity']",4.105994152046783,"['Cultural/47.19334450379341', 'Society/22.805062240820764', 'Individual_Personal/19.589853876773386']","['Cultural', 'Society', 'Individual_Personal']",89.58826062138756,"['Arts/17.218970408676295', 'Media/8.246459096459096', 'Technology/7.250113122171946']","['Arts', 'Media', 'Technology']",32.715542627307336,0.8,0.3333333333333333
Tobias Rehberger,"9’oclock (my time is not your time) pertains to a series consisting of three numbers: 5, 10 and 11 works were made for the exhibition “Signs and messages from modern life” at the Kate McGarry Gallery in 2007. The notion of time is a recurring theme in Tobias Rehberger’s work. We can recall the exhibition ‘Night Shift’ at the Palais de Tokyo ( Paris) in 2002 where the works could be seen only from the angle of the sun, exploring the relationship between day, night, and other natural cycles like the sun and moon, life and death. But in 9’oclock (my time is not your time), time becomes a pattern. The artist manipulates the number nine by printing it on three stacked glass plates. Depending on the position and the viewer’s eye, the shape evolves to deconstruct the meaning completely. This work is characteristic of artist’s practice in the way in which he borrows 70s design (in the refinement of its production, its appearance, and color), and the issue of perception, of deconstruction, and transformation.","A student of Martin Kippenberger, Tobias Rehberger emerged in the 1990s as one of the major artists of the younger generation in Germany and one of the most active on the international stage. For example, he worked with the artist Olafur Eliasson and presented his work in solo exhibitions in institutions: the Museum Ludwig in Cologne, the Palacio de Cristal in Madrid, the Whitechapel in London, the Serralves Foundation in Porto or the Palais de Tokyo in Paris. Tobias Rehberger can be considered as a sculptor, in the “classic” sense, while questioning the medium and its meaning today. Close to the aesthetics of design, he realizes functional forms not like his sculptures entitled “Handicapped” or “Infections”.  Tobias Rhberger was born in 1966 in Essligen am Neckar, Germany. He lives and works in Frankfurt am Main, Germany.",9 O’clock? (my time is not your time),Europe,"['sun.n.01', 'time.n.01', 'night.n.01', 'day.n.01', 'message.n.01', 'life.n.01', 'percept.n.01', 'glass.n.01', 'angle.n.01', 'form.n.03', 'shift.n.01', 'eye.n.01', 'death.n.01', 'production.n.01', 'design.n.01', 'position.n.01', 'appearance.n.01', 'issue.n.01', 'sign.n.01', 'paris.n.01', 'natural.a.01', 'modern.a.01', 'relationship.n.01', 'color.n.01', 'shape.n.01']","['perspective.n.02', 'time.n.05', 'deconstruction.n.01', 'nine.n.01', 'pattern.n.05', 'glass.n.01']",https://kadist.org/wp-content/uploads/2016/04/img-430.jpg,https://kadist.org/wp-content/uploads/2016/04/img-430-300x235.jpg,https://kadist.org/work/9-oclock-my-time-is-not-your-time/,"['Individual_Personal/5.788725490196078', 'Material_Physical/4.555555555555555', 'Cultural/1.7777777777777777']","['Individual_Personal', 'Material_Physical', 'Cultural']",12.12205882352941,"['Time/3.6666666666666665', 'Mind/2.488888888888889', 'Values/2.4763071895424837']","['Time', 'Mind', 'Values']",8.631862745098038,"['Individual_Personal/25.608424908424915', 'Material_Physical/23.943151456386758', 'Cultural/21.43793722617252']","['Individual_Personal', 'Material_Physical', 'Cultural']",70.98951359098419,"['Mind/7.96996336996337', 'Time/7.487199075434369', 'Culture/7.115384615384615']","['Mind', 'Time', 'Culture']",22.572547060782355,1.0,0.6666666666666666
Nathalie Djurberg,"Like many of Djurberg’s films this work engages with the nightmarish grotesque, a theme of common currency in contemporary art. In this particular film, Djurberg deals with a theme that is becoming all too common in our lives, caring for an elderly, infirm parent. The film suggests not only the degradation of the demented mother, covered with bed sores, but her daughter’s effort to care for her that ultimately leads to her death at the hands of the mother: the burden of looking after her literally crushes her to death.  Like all of Djurberg’s work, the film is very painterly, bridging the gap between film, sculpture and painting. She has stated that the writings of Georges Bataille, that she encountered as a student, made an impact on her, as the scatological and anxious nature of her work attests. Ironic, humorous, terrifying, cruel and tender, Once Removed…, is typical of Djurberg’s animalistic vision.","In the late 1990s, Nathalie Djurberg started to work with Super 8 film, then video, staging plasticine models or puppets. Her animations are short narratives, fairy tales or nightmares for adults in cynical representations of relations between humans and animals. Reminiscent of the Czech Surrealist Jan Svankmajer’s clay animation films, as well as more recent work by Claes Oldenburg or Paul McCarthy, they push the boundaries of what is sacrilegious in art, eroticism and cinema. Glass or ceramic sculptures and installations add actual object-hood to her cartoon-like creations. The accompanying music is generally by Hans Berg.“Immersion in the dark vortex where things are carnal and sexual, humiliating and shameful, coagulated as exemplars of familial and erotic relationships of subjection, animalism and irreverence, is the procedure Nathalie Djurberg adopts to show the despoliation process experienced by the individual”. Germano Celant, Nathalie Djurberg. Turn Into Me, Milan, Fondazione Prada, 2008, p. 12-13.     Nathalie Djurberg was born in 1978 in Lysekil, Sweden. Lives and works in Berlin, Germany.",Once Removed on my Mother’s Side,Europe,"['mother.n.01', 'death.n.01', 'common.a.01', 'movie.n.01', 'subject.n.01', 'typical.a.01', 'george.n.01', 'impact.n.01', 'vision.n.01', 'attempt.n.01', 'contemporary.s.01', 'nature.n.01', 'sculpture.n.01', 'life.n.01']","['disfigurement.n.01', 'animation.n.05', 'phantasmagoric.s.01', 'humor.n.04', 'violence.n.01', 'dreamlike.s.01']",https://kadist.org/wp-content/uploads/2016/04/img-547.jpg,https://kadist.org/wp-content/uploads/2016/04/img-547-300x220.jpg,https://kadist.org/work/once-removed-on-my-mothers-side/,"['Cultural/3.8523809523809525', 'Individual_Personal/3.4000000000000004', 'Politics/2.541176470588235']","['Cultural', 'Individual_Personal', 'Politics']",9.793557422969188,"['Fantasy/2.0', 'Violence/1.9411764705882353', 'Arts/1.8523809523809525']","['Fantasy', 'Violence', 'Arts']",5.793557422969188,"['Cultural/18.15841952165482', 'Individual_Personal/12.835023456076092', 'Material_Physical/8.844444444444445']","['Cultural', 'Individual_Personal', 'Material_Physical']",39.837887422175356,"['Arts/8.400116713352007', 'Media/4.984920634920635', 'Spirituality/4.932581453634085']","['Arts', 'Media', 'Spirituality']",18.31761880190673,0.6666666666666666,0.3333333333333333
Nathalie Djurberg,"Apparently Djurberg’s mother made a puppet theater and traveled around Göteborg performing during her childhood. This short story of a young man initially listening to birdsong in a city, suddenly confronted to warfare and wounded, could visually resemble child’s doll game or mise en scène, with a high dose of cynicism and violence. The figure, Hans, is attended to by two nurses whose raw discussion appears in speech bubbles: “we’ll have to amputate”. Djurberg employs the full formal potential of the clay material and basic building blocks to emphasize the morphing messiness and randomness of destruction. The scenario ends with the ironic comment about him now being “happy and useless”.  “One of the first films I made, Hans förlorar sina båda armar och ben (2004), was pretty much about me and my relationship to harm at that time. The idea came from a dream I had. I dreamed that someone was trying to save the world, and then he lost both his arms and legs, but he was still trying to help by cleaning the street that really smelled. My mother and my grandmother were standing there looking at him and saying to each other things like “oh, look, he’s so useless”, “yeah, but he’s happy, useless and happy.” I was initially devastated by this dream, but then I began to think it was funny. I thought I wasn’t allowed to think it was funny because I really didn’t want him to lose his arms and legs. When you are not allowed to do something, you become attracted to it.” Quoted in “Germano Celant – Nathalie Djurberg”, in Nathalie Djurberg. Turn Into Me, Milan, Fondazione Prada, 2008, p. 193.","In the late 1990s, Nathalie Djurberg started to work with Super 8 film, then video, staging plasticine models or puppets. Her animations are short narratives, fairy tales or nightmares for adults in cynical representations of relations between humans and animals. Reminiscent of the Czech Surrealist Jan Svankmajer’s clay animation films, as well as more recent work by Claes Oldenburg or Paul McCarthy, they push the boundaries of what is sacrilegious in art, eroticism and cinema. Glass or ceramic sculptures and installations add actual object-hood to her cartoon-like creations. The accompanying music is generally by Hans Berg.“Immersion in the dark vortex where things are carnal and sexual, humiliating and shameful, coagulated as exemplars of familial and erotic relationships of subjection, animalism and irreverence, is the procedure Nathalie Djurberg adopts to show the despoliation process experienced by the individual”. Germano Celant, Nathalie Djurberg. Turn Into Me, Milan, Fondazione Prada, 2008, p. 12-13.     Nathalie Djurberg was born in 1978 in Lysekil, Sweden. Lives and works in Berlin, Germany.",Hans Forlorara sina bada amar och ben,Europe,"['mother.n.01', 'amusing.s.02', 'dream.n.01', 'childhood.n.01', 'theater.n.01', 'destruction.n.01', 'address.n.03', 'violence.n.01', 'scenario.n.01', 'potential.n.01', 'block.n.01', 'lose.v.01', 'child.n.01', 'game.n.01', 'formal.a.01', 'relationship.n.01', 'street.n.01', 'building.n.01', 'idea.n.01', 'figure.n.01', 'narrative.n.01', 'city.n.01', 'material.n.01', 'time.n.01', 'movie.n.01']","['disfigurement.n.01', 'animation.n.05', 'phantasmagoric.s.01', 'humor.n.04', 'violence.n.01', 'dreamlike.s.01']",https://kadist.org/wp-content/uploads/2016/04/hans-1.jpg,https://kadist.org/wp-content/uploads/2016/04/hans-1-300x240.jpg,https://kadist.org/work/hans-forlorara-sina/,"['Cultural/3.8523809523809525', 'Individual_Personal/3.4000000000000004', 'Politics/2.541176470588235']","['Cultural', 'Individual_Personal', 'Politics']",9.793557422969188,"['Fantasy/2.0', 'Violence/1.9411764705882353', 'Arts/1.8523809523809525']","['Fantasy', 'Violence', 'Arts']",5.793557422969188,"['Cultural/35.071268600680376', 'Individual_Personal/28.551404151404164', 'Society/26.844442088176113']","['Cultural', 'Individual_Personal', 'Society']",90.46711484026065,"['Arts/13.725242404654171', 'Media/8.268803418803419', 'Mind/6.107692307692307']","['Arts', 'Media', 'Mind']",28.101738131149897,0.6666666666666666,0.3333333333333333
Dennis Adams,"The video Make down is a 34 minute sequence shot that shows the artist removing make-up in front of a mirror. The peculiarity of the scene consists in two symbolic details: first, the make-up itself, covering his face, hair and torso – a thick kaki layer, reminding of military camouflage – and second, the paper used to remove the make-up – black and white prints of stills taken from Gillo Pontecorvo’s 1965 film, “La bataille d’Alger”  ( The Battle of Algiers). These still images put together recreate a sequence in which a young Algerian woman takes off her veil and puts on Western make-up. This disguise will help her pass the border and place a bomb in the French area of Algiers. Censured in France when it came out, the movie combines history and feminist activism; it may also be reinterpreted today in relation to the recent history of terrorism. The video goes with an installation: a vitrine enclosing the 96 prints soiled by the make-up, the remains of the artist’s performance, as if it were a reliquary. Compared to the terrorist’s gesture, the action is performed backwards by the artist, which could suggest the impossibility of having a unique reading of history.","Since 1998, through site specific works, often in public spaces, or video works, Dennis Adams focuses on ambiguous characters, condemned by our recent history,  revealing traumas or collective amnesia phenomena. The specific episodes from 20th or 21st century history he refers to find a relevance in today’s sensitive actuality. Dennis Adams plays with the ideological power of images, by referring to cinema and media images, yet leaving their meaning open to interpretation: he does not state clearly his political stance, but underlines the complexity of history and lets the spectator form his own opinion.Dennis Adams was born in Des Moines, Iowa, in 1948. He lives and works in New York",Make Down,Americas,"['print.n.01', 'sequence.n.01', 'history.n.01', 'hair.n.01', 'black.a.01 white.a.01', 'remove.v.01', 'reading.n.01', 'perform.v.01', 'mirror.n.01', 'layer.n.01', 'boundary_line.n.01', 'video.n.01', 'symbolic.a.01', 'battle.n.01', 'movie.n.01', 'military.a.01', 'details.n.01', 'relation.n.01', 'shooting.n.01', 'gesture.n.01', 'woman.n.01', 'action.n.01', 'black.a.01', 'paper.n.01', 'white.a.01']","['reenactment.n.01', 'reliquary.n.01', 'terrorism.n.01', 'makeup.n.01', 'camouflage.n.03', 'film.n.02']",https://kadist.org/wp-content/uploads/2016/04/img-15.jpg,https://kadist.org/wp-content/uploads/2016/04/img-15-300x212.jpg,https://kadist.org/work/make-down/,"['Cultural/17.07238070666864', 'Society/4.218181818181819', 'Individual_Personal/3.161904761904762']","['Cultural', 'Society', 'Individual_Personal']",24.45246728675522,"['Arts/7.389724310776943', 'Media/7.245751633986927', 'History/1.6181818181818182']","['Arts', 'Media', 'History']",16.25365776294569,"['Cultural/24.043090569561162', 'Society/20.91090688637129', 'Politics/14.75180097680098']","['Cultural', 'Society', 'Politics']",59.70579843273343,"['Arts/5.798168498168498', 'Media/5.635470085470085', 'Technology/5.582956259426847']","['Arts', 'Media', 'Technology']",17.01659484306543,0.6666666666666666,0.6666666666666666
Dennis Adams,"Observing the sky after 11 September 2001, Dennis Adams photographed elements which had been lifted by drafts and were floating above the city of New York. The artist was only able to identify the objects after developing and enlarging the prints: you can read “He’s no terrorist”. The front page of the newspaper thrusts back to ‘the event’ of the 21st century and is revealed only through the detailed observation of the image; the painful twist of the newspaper could be a rustling wing. The simplicity of the process gives the work a poetic and prophetic dimension: a slight debris of a society, suspended between the sky and the earth in a blue infinite, sad news taken elsewhere, pieces of paper disintegrating. Violence, fracas and horror are audible in the silence of the image. These debris are transfigured into the silence of the victims flying towards a blue eternity. The artist pays a modest and painful homage. There is no taking sides, no judgment, just a flight in the sky. Dennis Adams sounds out collective memory, the public sphere, the urban context in their relations to art.","Since 1998, through site specific works, often in public spaces, or video works, Dennis Adams focuses on ambiguous characters, condemned by our recent history,  revealing traumas or collective amnesia phenomena. The specific episodes from 20th or 21st century history he refers to find a relevance in today’s sensitive actuality. Dennis Adams plays with the ideological power of images, by referring to cinema and media images, yet leaving their meaning open to interpretation: he does not state clearly his political stance, but underlines the complexity of history and lets the spectator form his own opinion.Dennis Adams was born in Des Moines, Iowa, in 1948. He lives and works in New York",The End,Americas,"['sky.n.01', 'newspaper.n.01', 'flight.n.01', 'earth.n.01', 'read.v.01', 'print.n.01', 'dimension.n.01', 'populace.n.01', 'violence.n.01', 'new_york.n.01', 'century.n.01', 'york.n.01', 'uncover.v.01', 'poetic.a.01', 'corporate.s.03', 'event.n.01', 'urban.a.01', 'society.n.01', 'memory.n.01', 'paper.n.01', 'image.n.01', 'context.n.01', 'elements.n.01', 'procedure.n.01', 'city.n.01']","['commemoration.n.01', 'newspaper.n.03', 'debris.n.01', '9/11.n.01', 'float.v.01', 'suspension.n.06']",https://kadist.org/wp-content/uploads/2016/04/img-14.jpg,https://kadist.org/wp-content/uploads/2016/04/img-14-300x224.jpg,https://kadist.org/work/the-end/,"['Cultural/6.727777777777778', 'Society/4.120676691729323', 'Politics/1.6']","['Cultural', 'Society', 'Politics']",12.4484544695071,"['Media/4.252777777777778', 'Arts/1.675', 'War/1.6040100250626566']","['Media', 'Arts', 'War']",7.531787802840435,"['Society/22.442959207974692', 'Cultural/22.14073910265861', 'Material_Physical/16.550630252100845']","['Society', 'Cultural', 'Material_Physical']",61.13432856273415,"['Media/7.97419453611404', 'Urbanization/7.296044031647746', 'Culture/6.2725274725274724']","['Media', 'Urbanization', 'Culture']",21.54276604028926,0.6666666666666666,0.3333333333333333
