region,artist_name,title,permalink,user_tags,machine_clusters_from_user_tags,machine_clusters_from_machine_tags,hits,word_count
Europe,Zbigniew Rogalski,Crash Position I,https://kadist.org/work/crash-position-i/,"representation,crash,figural,reality,illusion,ambiguous","Arts,Materiality,Media","Mind,Land,Urbanization",0,67
Americas,Paul McCarthy,Memory Mistake of the Eldridge Cleaver Pants,https://kadist.org/work/memory-mistake-of-the-eldridge-cleaver-pants/,"Black_Panther,misremember,reconstruction,mass_culture,phallic,binary","Culture,Urbanization,Time",,0,178
Americas,Alicia McCarthy,Untitled (The way in is the way out),https://kadist.org/work/untitled-the-way-in-is-the-way-out/,"naive,text,color,low,folk_art,outsider","Arts,Language,Culture","Urbanization,Land,Geopolitics",0,58
Americas,Sharon Lockhart,"Visalia Livestock Market, Visalia, California",https://kadist.org/work/visalia-livestock-market-visalia-california/,"agriculture,monotony,social_anthropology,investigation,repetition,community","Community,Culture,Economy","Urbanization,Land,Spirituality",0,72
Americas,Matt Lipps,Untitled (Women),https://kadist.org/work/untitled-women/,"femininity,eroticism,appropriation,cutout,diptych,collage","Arts,Media,Culture","Media,Mind,Space",1,103
Americas,Matt Lipps,Untitled (Men),https://kadist.org/work/untitled-men/,"masculinity,tableau,appropriation,cutout,two-dimensionality,embodiment","Culture,Media,Identity","Arts,Media,Space",1,92
Americas,Tim Lee,"Untitled (Buster Keaton, 1897)",https://kadist.org/work/untitled-buster-keaton-1897/,"slapstick,impersonation,iconography,celebrity,reenactment,reinterpretation","Arts,Media,History","Media,Arts,Materiality",2,112
Americas,Leonardogillesfleur,Action 26:15,https://kadist.org/work/action-2615/,"failure,immobility,absurdity,melt,dripping,humor","Time,Physics,Identity","Land,Power,Community",0,60
Americas,Leonardogillesfleur,Action 3:02,https://kadist.org/work/action-302/,"snapshot,everyday,moment,portraiture,New_York,blizzard","Urbanization,Arts,Land","Media,Land,Urbanization",2,41
Americas,Tony Labat,I Want You,https://kadist.org/work/i-want-you/,"performance,democracy,sloganeering,audience,public,spectator","Politics,Urbanization,Language","Urbanization,Land,Culture",1,115
Americas,George Kuchar,Burrito Bay,https://kadist.org/work/burrito-bay/,"remains,malfunction,diary,loss,surfboard,travel","Language,Geopolitics,Arts","Media,Arts,Spirituality",1,143
Americas,Desiree Holman,Reborn,https://kadist.org/work/reborn/,"maternal,illusion,lifelike,feminism,sex,doll","Mind,Values,Body","Fantasy,Mind,Values",2,230
Americas,Lynn Hershman Leeson,!Women Art Revolution,https://kadist.org/work/women-art-revolution/,"feminism,feminist_movement","Mind,Spirituality,Identity","Power,Colonization,Culture",0,58
Americas,Kate Gilmore,Higher Horse,https://kadist.org/work/higher-horse/,"femininity,instability,struggle,strenuous,obstacle,effort","Economy,Identity","Space,Arts,Economy",1,75
Americas,Luis Garciga,Destinos Posibles (Possible Destinations),https://kadist.org/work/destinos-posibles-possible-destinations/,"interconnection,regionalism,desire,communism,community,interaction","Emotion,Language,Violence","Emotion,Fantasy,Mind",1,65
Americas,Ana Teresa Fernandez,Borrando la Frontera,https://kadist.org/work/borrando-la-frontera/,"Mexico,boundary_line,double,black,erasure,drudgery","Land,Geopolitics,Economy","Arts,Fantasy,Mind",0,152
Unspecified,Felipe Dulzaides,Scene I am Cuba,https://kadist.org/work/scene-i-am-cuba/,"recreate,Cuba,parallel,appropriation,reenactment,violence","Arts,Land,Urbanization","Media,Arts,Spirituality",1,125
Europe,Hans Peter Feldmann,Teapot with shadow,https://kadist.org/work/teapot-with-shadow/,"irreverent,kitchenware,plain,dateless,shadow,gather",Immaterial,"Urbanization,Mind,Spirituality",0,189
Europe,Hans Peter Feldmann,Hat with photograph,https://kadist.org/work/hat-with-photograph/,"hat,authorship,appropriation,collection,find,dateless","Technology,Colonization,Culture","Media,Spirituality,Language",0,170
Europe,Hans Peter Feldmann,Pair of shoes / Shoes with eggs,https://kadist.org/work/pair-of-shoes-shoes-with-eggs/,"shoe,fetish,authorship,sacred,collection,dateless","Emotion,Values,Technology","Spirituality,Values,Politics",1,203
Europe,Martin Creed,Work No. 299,https://kadist.org/work/work-no-299/,"materialism,mundane,appropriation,materiality,sculptural,minimalism","Materiality,Culture,Emotion","Urbanization,Arts,Spirituality",0,242
Americas,"Jennifer Allora, Guillermo Calzadilla",The Nature of Conflict,https://kadist.org/work/the-nature-of-conflict/,"turf_war,pollution,commodity,globalization,water,natural_resource","Economy,Power,Environmental","Violence,Power,Activism",1,180
Americas,"Jennifer Allora, Guillermo Calzadilla",Land Mark (Foot Prints) #10,https://kadist.org/work/land-mark-foot-prints-10/,"demobilization,landscape,footprint,intervention,documentation,trace","Arts,Inequality,Land","Land,Culture",1,247
Asia,Xiaoyun CHEN,Drag,https://kadist.org/work/drag/,"disjunction,ontology,struggle,fantasy,video_recording,violence","Arts,Fantasy,Mind","Land,Immaterial,Community",0,162
Asia,Sheung-Chuen,New York Public Library Projects (NYPLP),https://kadist.org/work/new-york-public-library-projects-nyplp/,"eisegesis,institution,appropriation,commodity,gesture,library","Arts,Economy,Design","Spirituality,Media,Community",0,151
Unspecified,Ming Wong,Making Chinatown,https://kadist.org/work/making-chinatown/,"reenactment,Hollywood,dislocation,appropriation,film,narrative","Media,Arts,Fantasy","Media,Arts,Space",2,132
Americas,Geof Oppenheimer,Anthems,https://kadist.org/work/anthems/,"ritual,sound,military,pomp,beautiful,time","Time,History,War","Arts,Culture,Design",0,78
Middle East & Africa,Haig Aivazian,"At every sunset, I think of you. Not because of some sense of beauty, but simply because I become acutely aware of how much time has passed since I last saw you, #3",https://kadist.org/work/every-sunset/,"stadium,nationalism,violence,darkness,separation,catastrophe","Mind,Values,Arts","Violence,Activism,Power",0,223
Europe,Edith DEKYNDT,Dead Sea Drawing,https://kadist.org/work/dead-sea-drawing/,"natural_phenomenon,light,Dead_Sea,subjectivity,intangible,salt","Economy,Environmental,Physics","Arts,Economy,Design",1,366
Europe,Laure Prouvost,Stong Sory Vegetables,https://kadist.org/work/stong-sory-vegetables/,"humor,everyday,fanciful,fragment,spectator,vegetable","Time,Identity,Familial","Materiality,Fantasy,Familial",1,238
Europe,Loretta Fahrenholz,Ditch Plains,https://kadist.org/work/ditch-plains/,"fabrication,reality,technology,hip-hop,juxtaposition,spectator","Fantasy,Materiality,Technology","Arts,Technology,Media",1,144
Europe,Marc Nagtzaam,Installation #1,https://kadist.org/work/installation-1/,"architecture,time,fragment,tension,abstraction,contradiction","Arts,Technology,Time","Media,Values,Mind",0,280
Americas,Rachel Rose,A Minute Ago,https://kadist.org/work/a-minute-ago/,"vulnerability,catastrophe,hail,ecology,public,glass","Power,Colonization,Environmental","Arts,Land,Materiality",0,170
Americas,Marwa Arsanios,Carlton Hotel project,https://kadist.org/work/carlton-hotel-project/,"transformation,Bayrut,curtain,hotel,model,documentation","Arts,Urbanization,Design","Land,Arts,Time",1,144
Americas,Marwa Arsanios,I heard stories,https://kadist.org/work/i-heard-stories/,"reconstruction,Bayrut,crime,hotel,feminism,homosexual","Urbanization,Arts,Mind","Spirituality,Land,Fantasy",0,206
Middle East & Africa,Setareh Shahbazi,Spectral Days,https://kadist.org/work/spectral-days/,"playful,snapshot,exile,nonlinear,personal,irreverent","Design,Geopolitics,Media","Land,Spirituality,Community",0,164
Americas,Patty Chang,Shangri-La,https://kadist.org/work/shangri-la/,"origin,mythology,tourism,commercialization,China,Utopia","Economy,Fantasy,Land","Land,Urbanization,Fantasy",2,202
Americas,Matthew Buckingham,"The six grandfathers, Paha Sapa, in the year 502 002",https://kadist.org/work/the-six-grandfathers-paha-sapa-in-the-year-502-002/,"erosion,Rushmore,prefiguration,ethnography,context,Sioux","History,Mind,Language","Fantasy,Arts,Land",0,158
Europe,Elina Brotherus,Der Wanderer 3,https://kadist.org/work/der-wanderer-3/,"contemplation,Romanticism,landscape,medium,spectator,art_history","Arts,Media,Technology","Mind,Arts,Materiality",1,131
Europe,Olaf Breuning,We only move wehen something changes,https://kadist.org/work/we-only-move-when-something-changes/,"absurdity,globalization,protest,uncertainty,peace,confusion","Activism,Values,Economy","Emotion,Media,Arts",0,189
Europe,Mohamed Bourouissa,Temps mort,https://kadist.org/work/temps-mort/,"freedom,prison,dialogue,platitude,reality,bind","Materiality,Fantasy,Community","Urbanization,Power,Media",0,129
Americas,Barbara Bloom,The Bedroom,https://kadist.org/work/the-bedroom/,"margin,find,domestic,replica,decoration,perspective","Design,Arts,Media","Materiality,History,Design",1,226
Middle East & Africa,ATLAS GROUP / Walid Raad,"Notebook, volume 38 : Already been in a Lake of Fire",https://kadist.org/work/notebook-volume-38-already-been-in-a-lake-of-fire/,"reconstruction,Lebanon,car_bomb,documentation,violence,terrorism","Violence,Land,Activism","Land,Language,Arts",1,385
Europe,Carey Young,Report from the legal subcommittee,https://kadist.org/work/report-from-the-legal-subcommittee/,"outer_space,constellation,systematize,capitalism,frustration,futility","Space,Economy,Body","Space,Spirituality,Arts",1,75
Asia,Leung Chi Wo and Wong Sara,Photojournalist With Two Cameras,https://kadist.org/work/photojournalist-with-two-cameras/,"reenactment,photojournalism,protest,China,dictatorship,foreground","Arts,Media,Land","Land,Arts,Values",2,178
Asia,Jakrawal Nilthamrong,Man and Gravity,https://kadist.org/work/man-and-gravity/,"fortune,physical,struggle,gravity,man,deform","Physics,Economy,Environmental","Space,Media,Arts",0,64
Europe,Adelita Husni-Bey,Postcards from the Desert Island,https://kadist.org/work/postcards-from-the-desert-island/,"experiment,child,self-government,remake,power,collaboration","Arts,Power,Media","Power,Values,Community",1,214
Europe,Slavs and Tatars,Wheat Mollah,https://kadist.org/work/wheat-mollah/,"symbol,enigmatic,cross-cultural,humor,irony,periphery","Mind,Identity,Familial","Mind,Culture,Urbanization",1,167
Americas,Daniel Keller,Soft Staycation (Gaze Track Edit),https://kadist.org/work/soft-staycation-gaze-track-edit/,"marketing,technology,track,tourism,data,gaze","Economy,Technology,Arts","Mind,Culture,Time",0,171
Americas,Fernanda Gomes,Untitled,https://kadist.org/work/untitled-14/,"humanness,nature,vulnerability,site,constructivist,self-sufficient","Identity,Power,Familial","Mind,Arts,Body",0,175
Europe,Karla Black,Not Today,https://kadist.org/work/not-today/,"fragile,familiar,material,escape,engulf,everyday",Time,"Mind,Culture,Time",1,416
Europe,Em'kal Eyongakpa,Untitled 1 (Naked Routes),https://kadist.org/work/untitled-15/,"sky,reflection,meteorite,illusion,fragment,land","Media,Materiality,Design","Time,Identity,History",0,154
Americas,Lucas Blalock,"three, three, three",https://kadist.org/work/three-three-three/,"photography,monochrome,opacity,obscureness,abstraction,frustration","Arts,Materiality,Land",Time,0,46
Unspecified,Robert Zhao Renhui,Expedition #46,https://kadist.org/work/expedition-46-from-the-series-the-glacier-study-group-2/,"landscape,climate_change,exploration,scientific_method,glacier,documentary","Arts,Environmental,Land","Arts,Power,Technology",1,148
Asia,Kwan Sheung Chi,TWO MILLION (Hong Kong Dollar),https://kadist.org/work/two-million-hong-kong-dollar/,"falsification,globalization,repetition,devaluation,distortion,illusion","Time,Economy,Mind","Emotion,Time,Power",1,151
Asia,Kiran Subbaiah,Flight Rehearsals,https://kadist.org/work/flight-rehearsals/,"ambition,distortion,repetition,gravity,minimalism,perception","Emotion,Culture,Physics","Emotion,Culture,Mind",2,139
Middle East & Africa,Dominique Zinkpè,Cosmos animiste,https://kadist.org/work/cosmos-animiste/,"ghost,latent_hostility,fusion,sex,contradiction,metamorphosis","Language,Spirituality,Body","Arts,Mind,Spirituality",1,261
Asia,Hayoun Kwon,Lack of Evidence,https://kadist.org/work/lack-of-evidence/,"reconstruction,subjectivity,evidence,memory,France,fabricated","Land,Mind,Time","Land,Mind,Culture",2,190
Unspecified,Daniela Ortiz,General Joan Prim i Prats,https://kadist.org/work/general-joan-prim/,"monument,immigration,colonialism,inequality,sovereignty,institution","Inequality,Power,Geopolitics","Arts,Economy,Politics",0,189
Middle East & Africa,Köken Ergun,Ashura,https://kadist.org/work/untitled-21/,"Islam,culture,ritual,commemoration,Shiah,Turkey","Spirituality,Culture,Land","Arts,Culture,Mind",1,176
Europe,Paul Czerlitzki,Ohne Tittle,https://kadist.org/work/ohne-tittle/,"soak,slow,membrane,painting,procedure,nontraditional","Arts,Spirituality,Culture","Spirituality,Community,Materiality",1,111
Europe,Nora Schultz,City Song of Rug,https://kadist.org/work/city-song-rug/,"territory,tool,commerce,architecture,find,handicraft","Land,Economy,Arts","Design,Arts,Media",1,138
Middle East & Africa,Hossein Valamanesh,Runner,https://kadist.org/work/runner/,"emigration,cross-cultural,tradition,universal,desert,rug","Mind,Culture,Geopolitics","Design,Arts,Media",0,163
Asia,Lee Kit,Tender,https://kadist.org/work/untitled-25/,"ready-made,site,universal,melancholy,comfort,autobiography","Emotion,Arts,Economy","Urbanization,Arts,Economy",2,114
Americas,Uri Aran,Game II,https://kadist.org/work/game-ii/,"game,open-ended,autobiography,procedure,conscious,trial_and_error","Spirituality,Media,Culture","Arts,Spirituality,Culture",2,185
Europe,Marie Voignier,Tourisme international,https://kadist.org/work/untitled-27/,"tourism,propaganda,disconnect,rustle,North_Korea,footfall","Economy,Land,Activism","Fantasy,Mind,Space",0,126
Americas,Ed Ruscha,Whose Needs,https://kadist.org/work/whose-needs/,"question,ad,production,blur,pollution,landscape","Economy,Arts,Environmental","Arts,Economy,Urbanization",2,56
Americas,Conrad Ruiz,Blockbuster,https://kadist.org/work/blockbuster/,"homosexual,earthquake,play,San_Francisco,fantasy,boyhood","Fantasy,Urbanization,Familial","Spirituality,Media,Community",0,115
Americas,Clare Rojas,Untitled (Bird and Eyes),https://kadist.org/work/untitled-bird-and-eyes/,"sex,folk_art,gaze,feminism,humor,fairytale","Arts,Body,Mind","Spirituality,Fantasy,Mind",1,93
Americas,Clare Rojas,Untitled (Four-legged figure with three arms),https://kadist.org/work/untitled-four-legged-figure-with-three-arms/,"power,woman,folk_art,feminism,limb,humor","Arts,Power,Mind","Spirituality,Fantasy,Mind",1,93
Americas,Charles Ray,All My Clothes,https://kadist.org/work/all-my-clothes/,"identity,system,pseudoscience,self-portrait,anthropology,consumerism","Mind,Physics,Economy","Media,Technology,Urbanization",0,83
Americas,Chadwick Rantanen,Telescopic Pole (Tennis Balls Red) and (Tennis Balls),https://kadist.org/work/telescopic-pole-tennis-balls-red-and-tennis-balls/,"correlate,upright,fastness,support,tension,walk","Spirituality,Technology,Culture","Arts,Spirituality,History",1,114
Americas,Raymond Pettibon,Untitled (Superman),https://kadist.org/work/untitled-superman/,"ontology,mass_culture,heroism,narrative,comic_strip,mortality","Arts,Fantasy,Emotion","Media,Arts,Emotion",2,90
Europe,Fabrice Hyber,Valz,https://kadist.org/work/valz/,"skeletal_system,drawing,afterlife,mutation,organic,bodily","Time,Design,Arts","Arts,Technology,Physics",1,104
Europe,Alban Hajdinaj,Wash & Go,https://kadist.org/work/wash-go/,"commercialization,parallel,abandonment,Albania,slide,blight","Land,Technology,Inequality","Space,Fantasy,Body",0,123
Europe,Loris Gréaud,Dream Machines,https://kadist.org/work/dream-machines/,"science_fiction,phenomenology,optics,projection,phenomenology,lamp","Fantasy,Mind,Technology","Technology,Arts,Physics",1,239
Europe,Felix Gmelin,Ambiguous Gestures,https://kadist.org/work/ambiguous-gestures/,"erotic,cleanse,recreate,utopian,father,still","Familial,Design,Media","Space,Arts,Media",1,291
Middle East & Africa,Omer Fast,De Grote Boodschap,https://kadist.org/work/de-grote-boodschap/,"privacy,listen_in,xenophobia,immigration,narrative,surveillance","Geopolitics,Economy,Politics","Land,Urbanization,Mind",0,133
Asia,Jun Nguyen Hatsushiba,Ho! Ho! Ho! Merry Christmas: Battle of Easel Point - Memorial Project Okinawa,https://kadist.org/work/ho-ho-ho-merry-christmas-battle-of-easel-point-memorial-project-okinawa/,"alienation,parody,Vietnam_War,mass_culture,Christmas,commemoration","Emotion,War,Violence","Space,Urbanization,Land",0,235
Americas,Philip-Lorca diCorcia,New York City,https://kadist.org/work/new-york-city/,"immobility,narrative,stagy,tension,cinematic,photography","Arts,Time,Identity","Media,Mind,Culture",0,0
Europe,Julius Koller,UFO-Expedition (U.F.O.),https://kadist.org/work/ufo-expedition-u-f-o/,"imagination,comic_strip,unidentified_flying_object,humor,optimism,utopian","Emotion,Mind,Spirituality","Mind,Values,Culture",1,162
Europe,Kristof Kintera,Bad innovation in the name of protection (Gulf Style),https://kadist.org/work/bad-innovation-in-the-name-of-protection-gulf-style/,"camouflage,conflict,baby_buggy,protection,defense,shelter","Arts,Spirituality,Economy","Emotion,Materiality,Violence",0,120
Europe,Thomas Kilpper,John Heartfield and Silvio Berlusconi,https://kadist.org/work/john-heartfield-and-silvio-berlusconi/,"misinformation,Cold_War,politician,site,East_Germany,propaganda","Land,Activism,History","Arts,Materiality,Time",0,247
Europe,Christian Jankowski,Rooftop Routine,https://kadist.org/work/rooftop-routine/,"exercise,engagement,togetherness,dance,rooftop,communication","Arts,Media,Power","Urbanization,Community,Colonization",0,160
Americas,John Isaacs,A child and dreamer my whole life long (broken tree),https://kadist.org/work/a-child-and-dreamer-my-whole-life-long-broken-tree/,"mortality,rupture,tree,failure,sculptural,moment","Time,Body,Violence","Arts,Materiality,Mind",0,150
Europe,Fabrice Hyber,Cellman,https://kadist.org/work/cellman/,"cellular,figural,composite,drawing,organic,bodily","Design,Arts,Media","Space,Arts,Spirituality",1,156
Europe,Deimantas Narkevicius,The Dud Effect,https://kadist.org/work/the-dud-effect/,"nuclear_weapon,fear,silence,history,Cold_War,voice","Emotion,Violence,Power","Land,Time,Urbanization",0,127
Europe,Martin Boyce,"Our love is like the Flowers, the Rain, the Sea and the Hours",https://kadist.org/work/our-love-is-like-the-flowers-the-rain-the-sea-and-the-hours/,"landscape,dreamlike,space,imagination,public,environment","Land,Arts,Fantasy","Time,Arts,Familial",1,429
Europe,Ceal Floyer,No Position Available,https://kadist.org/work/no-position-available/,"minimalism,billboard,unemployment,repetition,everyday,mass_production","Economy,Time,Fantasy","Time,Urbanization,Mind",1,156
Europe,Katinka Bock,Couler un tas de pierres,https://kadist.org/work/couler-un-tas-de-pierres/,"shipwreck,sinking,paradox,landscape,fluidity,temporal","Fantasy,Language,Land","Arts,Space,Land",1,139
Europe,Katinka Bock,First Piano,https://kadist.org/work/first-piano/,"stratum,defy,earth,clay,extreme,bulk","Environmental,Space","Arts,Culture,Mind",0,56
Middle East & Africa,Michal Chelbin,Strangely familiar: Angelina with her father,https://kadist.org/work/strangely-familiar-angelina-with-her-father/,"voyeurism,gaze,adolescent,fatherhood,pose,stagy","Body,Time,Community","Land,Urbanization",0,223
Americas,Jordan Wolfson,Dreaming of the dream of the dream,https://kadist.org/work/dreaming-of-the-dream-of-the-dream/,"cyclic,deterioration,cartoon,repetition,film,movement","Media,Time,Arts","Arts,Media,Geopolitics",2,182
Europe,Matti Braun,Ohne Titel,https://kadist.org/work/ohne-titel/,"interpenetration,cross-cultural,appropriation,displacement,migration,Africa","Geopolitics,Language,Time","History,Design,Time",1,142
Europe,Anna Molska,Perspective,https://kadist.org/work/perspective/,"dimensionality,horizon,confinement,struggle,space,Poland","Land,Urbanization,Community","Arts,Media,Politics",0,148
Europe,Laurent Montaron,What remains is future,https://kadist.org/work/what-remains-is-future/,"disaster,anaglyph,mass_culture,explosion,zeppelin,transportation_system","Economy,Environmental,Culture","Mind,Media,Fantasy",0,188
Europe,Trevor Yeung,We both died at the same moment Siliquaria armata,https://kadist.org/work/we-both-died/,"romanticize,snail,intertwine,organic,biology,containment","Physics,Language,Familial","Spirituality,Arts,Time",0,190
Europe,Ryan Gander,A vehicle with no Lights,https://kadist.org/work/a-vehicle-with-no-lights/,"anecdote,snapshot,interconnection,collection,playful,detail","Design,Values,Technology","Media,War,Culture",0,75
Europe,Kennedy Browne,Milton Friedman on the wonder of the free market pencil,https://kadist.org/work/milton-friedman-on-the-wonder-of-the-free-market-pencil/,"translation,loss,information,interpretation,pencil,poetic","Fantasy,Language,Activism","Urbanization,Land,Language",1,160
Europe,Clemens von Wedemeyer,Die Siedlung,https://kadist.org/work/die-siedlung/,"housing_development,denationalization,documentary,architecture,renovation,Nazism","Arts,Politics,Technology","Arts,Fantasy,Economy",1,198
Europe,Toby Ziegler,The Fifth Quarter,https://kadist.org/work/the-fifth-quarter/,"vanishing_point,virtual_reality,phantasmagoric,matrix,overlay,imagination","Mind,Media,Fantasy","Arts,Culture,Media",1,148
Europe,Toby Ziegler,Wagon Wheel,https://kadist.org/work/wagon-wheel/,"break_up,limb,profanation,incomplete,possibility,pornography","Arts,Spirituality,Mind","Arts,Culture,Mind",2,270
Europe,Bruno Pacheco,En Guard Souvenir,https://kadist.org/work/en-guard-souvenir/,"history,site,spectator,reality,Beijing,revolution","Materiality,Land,History","Fantasy,Mind,Spirituality",0,300
Middle East & Africa,Taysir Batniji,Fathers #18 and Fathers #27,https://kadist.org/work/fathers-18-and-fathers-27/,"memory,Gaza_Strip,founder,time,reality,emptiness","Land,Time,Materiality","Mind,Culture,Land",1,241
Unspecified,Milena Bonilla,Stone Deaf,https://kadist.org/work/stone-deaf/,"monument,Marxism,displacement,intervention,prominence,politics","Politics,Economy,Geopolitics","Urbanization,Land,Culture",0,143
Unspecified,Carlos Amorales,From Useless Wonder 04,https://kadist.org/work/from-useless-wonder-04/,"re-formation,Poe,literature,still,bird","Arts,Language,Design","Fantasy,Arts,Land",1,76
Unspecified,Pablo Accinelli,Onde quer voce esteja (Wherever you may be),https://kadist.org/work/onde-quer-voce-esteja-wherever-you-may-be/,"materiality,text,disconnected,language,metaphor,cardboard","Language,Materiality,Arts","Land,Arts,Culture",1,78
Unspecified,Wong Hoy Cheong,Re: Looking,https://kadist.org/work/re-looking/,"commodity,globalization,parody,video_recording,capitalism,fabrication","Economy,Arts,Fantasy","Arts,Land,Fantasy",2,134
Asia,Zhou Tao,One Two Three Four,https://kadist.org/work/one-two-three-four/,"spectacle,labor,capitalism,video_recording,globalization,industrialization","Economy,Technology,Design","Arts,History,Colonization",0,115
Asia,Koki Tanaka,Process of Blowing Flour,https://kadist.org/work/process-of-blowing-flour/,"ephemera,possibility,gesture,flow,chance,flour","Mind,Spirituality,Time","Mind,Materiality,Culture",1,109
Asia,Koki Tanaka,Walking Through,https://kadist.org/work/walking-through/,"reclamation,site,sensation,space,everyday,performance","Land,Time,Violence","Materiality,Land,Politics",1,85
Unspecified,Eko Nugroho,Its Always Fun to Live in This Country,https://kadist.org/work/its-always-fun-to-live-in-this-country/,"fantasy,traditional,reality,shadow,psychological,everyday","Fantasy,Materiality,Spirituality","Culture,Mind,Materiality",1,125
Asia,Minouk Lim,New Town Ghost,https://kadist.org/work/new-town-ghost/,"gentrification,protest,expunction,dystopia,commercialization,neoliberalism","Politics,Economy,Activism","Urbanization,Land,Geopolitics",0,166
Unspecified,Jompet Kuswidananto,Third Realm Venice Series #2,https://kadist.org/work/third-realm-venice-series-2/,"Indonesia,between,urbanization,haunted,nation,transition","Land,Urbanization,Politics","Identity,Land,Time",1,147
Asia,Jianwei Wang,"Dilemma, three way of fork in the road",https://kadist.org/work/dilemma-three-way-of-fork-in-the-road/,"invisible,dramaturgy,simultaneity,Chinese,opera,modernity","Arts,Media,History","Arts,Technology,Mind",1,125
Asia,Gimhongsok,Bunny’s Sofa,https://kadist.org/work/bunnys-sofa/,"fake,costume,ethic,Korea,labor,labor","Values,Economy,Community","Land,Power,Activism",0,146
Europe,Melvin Moti,The Prisoner’s Cinema,https://kadist.org/work/the-prisoners-cinema/,"formalism,hallucination,sensory_deprivation,sight,darkness,unconscious_mind","Mind,Violence,Inequality","Arts,Power,Media",0,195
Europe,David Maljkovic,These Days,https://kadist.org/work/these-days/,"Croatia,absurd,repeat,uncertainty,trade,hope","Emotion,Economy,Land","Time,Land,Politics",1,148
Europe,Pierre Leguillon,"Diane Arbus: A printed retrospective, 1960-1971",https://kadist.org/work/diane-arbus-a-printed-retrospective-1960-1971/,"magazine,retrospective,art_history,art_exhibition,rediscovery,archive","Arts,Media,Language","Mind,Media,Land",1,237
Europe,Claire Fontaine,Foreigners Everywhere (Italian),https://kadist.org/work/foreigners-everywhere-italian/,"language,alienation,authorship,struggle,anarchism,neon","Emotion,Politics,Economy","Values,Arts,Spirituality",0,64
Americas,Felipe Arturo,Primero Estaba el Mar,https://kadist.org/work/primero-estaba-el-mar/,"genesis,civilization,ocean,everyday,concrete,beginning","Time,Physics,Community","Arts,Land,Urbanization",0,210
Americas,Nicolás Consuegra,Nadie sabe de la sed con que otro bebe (No one knows the thirst with which another drinks),https://kadist.org/work/nadie-sabe-con-la-sed-que-otro-bebe/,"relational,thirst,transparency,disjunction,imperceptibility,occlusion","Physics,Materiality,Immaterial","Mind,Technology,Time",0,134
Americas,Javier M. Rodríguez,Going Round and Round in a Line ST (12m),https://kadist.org/work/going-round-and-round-in-a-line-st-12m/,"useless,everyday,hover,shape,angularity,motion","Geopolitics,Time,Design","Politics,Values,Design",1,93
Unspecified,Jazmín López,Juego Vivo,https://kadist.org/work/juego-vivo/,"hide-and-seek,purity,violence,imagination,wound,gun","Power,Violence,Fantasy","Urbanization,Mind,Culture",0,153
Asia,Chitti Kasemkitvatana,mo(nu)ment/mem(y)orial(another transmission,https://kadist.org/work/monumentmemyorialanother-transmission/,"medium,spiritual,emptiness,elementary,introspection,circulation","Media,Power,Arts","Arts,Media",2,123
Europe,Asier Mendizabal,"Rotation (Moiré, Rome)",https://kadist.org/work/rotation-moire-rome/,"popular,disintegrate,social_group,repetition,crowd,ritual","Community,Culture,History","Media,Culture,Arts",1,191
Americas,Arabella Campbell,Gradation,https://kadist.org/work/gradation/,"spectrum,order,gather,raspberry,color",Materiality,"Space,Time,Body",0,70
Europe,Clément Rodzielski,Untitled,https://kadist.org/work/sans-titre/,"fragility,thaw,everyday,form,dissolve,minimalism","Environmental,Design,Time","Mind,Technology,Geopolitics",0,270
Unspecified,Imran Qureshi,You who are my love and my life’s enemy too,https://kadist.org/work/you-who-are-my-love-and-my-lifes-enemy-too/,"illusion,flower,murder,police,blood,valued","Violence,War,Fantasy","Time,Power,Land",0,194
Europe,Bettina Pousttchi,Echo 8,https://kadist.org/work/echo-8/,"architecture,memory,East_Germany,government,demolition,Cold_War","Arts,Land,Mind","Arts,Urbanization,Culture",1,291
Europe,Ciprian Muresan,Untitled (Monks),https://kadist.org/work/untitled-monks/,"utopia,modernism,imitate,distance,circulation,Bible","Arts,Fantasy,Culture","Time,Language,History",0,202
Europe,Lydia Gifford,Warder,https://kadist.org/work/warder/,"spectator,site,human_body,mark,context,punctuation","Space,Land,Body","Urbanization,Land,Power",1,295
Europe,Mike Cooter,Forensic Poster,https://kadist.org/work/forensic-poster/,"collaboration,third_party,fallible,police,mistranslation,memory","Mind,Culture,Time","Culture,Mind,Politics",2,255
Americas,Larry Bell,VFGY9,https://kadist.org/work/vfgy9/,"refraction,vision,resemblance,vapor,aluminum,nature","Space,Physics,Environmental","Space,Arts,Economy",1,72
Americas,Larry Bell,Untitled (Construction),https://kadist.org/work/untitled-construction/,"opacity,glass,preternatural,box,austere,mirror","Technology,Identity,Familial","Land,Arts,Economy",0,76
Americas,Stephen Beal,Beau Soleil #7,https://kadist.org/work/beau-soleil-7/,"diffuse,abstraction,repetition,shimmer,point,light","Arts,Materiality,Culture","Arts,Technology,Values",1,73
Americas,John Baldessari,"Person with Pillow: Desire, Lust, Fate",https://kadist.org/work/person-with-pillow-desire-lust-fate/,"additive,void,state,lust,subtractive,desire","Emotion,Violence,Space","Emotion,Geopolitics,Language",1,70
Americas,John Baldessari,One Must,https://kadist.org/work/one-must/,"caption,suggestion,violence,text,riddle,scissors","Language,Arts,Violence","Geopolitics,War,Time",0,91
